鄉鎮市區,租賃標的,土地區段位置或建物區門牌,租賃總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,租賃總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價每平方公尺,車位類別,租賃總面積平方公尺,租金總額元,備註,編號
安平區,建物,臺南市安平區安平路301~330號,0.0,,,,1060327,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0710223,58.78,2,0,1,有,有,無,6900,117,,0.0,0,,RPSOMLSLLHMFFAD58CC
中西區,建物,臺南市中西區頂美一街1~30號,0.0,,,,1060327,土地0建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0661202,37.3,1,0,1,有,有,有,7500,201,,0.0,0,,RPVOMLSLLHMFFAD88CC
安南區,建物,臺南市安南區海佃路一段246巷31~60號,0.0,,,,1060315,土地0建物1車位0,全,3,透天厝,住商用,鋼筋混凝土構造,0691110,141.72,6,2,3,有,無,有,25000,176,,0.0,0,,RPXNMLSLLHMFFBD09CC
南區,建物,臺南市南區新興路113巷35弄1~30號,0.0,住,,,1060301,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,0630903,86.36,5,2,1,有,無,無,8000,93,,0.0,0,,RPXNMLSLLHMFFCD56CC
東區,建物,臺南市東區東門路三段271~300號,0.0,,,,1060301,土地0建物1車位0,見其他登記事項,3,店面(店鋪),住商用,鋼筋混凝土構造,0721101,168.99,6,1,3,有,無,無,18000,107,,0.0,0,,RPOOMLSLLHMFFCD38CC
南區,建物,臺南市南區南門路331~360號,0.0,,,,1060301,土地0建物1車位0,三層,3,套房(1房1廳1衛),住家用,鋼筋混凝土構造,0830110,33.06,1,0,1,有,無,有,3800,115,,0.0,0,,RPQOMLSLLHMFFCD58CC
永康區,建物,臺南市永康區大仁街31~60號,0.0,,,,1060310,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,0701231,11.94,0,0,0,無,無,無,5000,419,,0.0,0,,RPWNMLSLLHMFFHR38CC
永康區,建物,臺南市永康區大武街18巷1~30號,0.0,住,,,1060313,土地0建物1車位0,全,3,透天厝,住商用,鋼筋混凝土造,0781009,225.33,4,2,3,有,無,無,17000,75,,0.0,0,1.合約書無填具土地租賃面積2.由所有權人提供出租資訊3.租整棟透天,RPPOMLSLLHMFFHR77CC
永康區,建物,臺南市永康區中華路1~30號,0.0,住,,,1060322,土地0建物1車位1,見其他登記事項,19,辦公商業大樓,見其他登記事項,見其他登記事項,1010817,544.29,0,0,0,無,有,無,150000,276,坡道平面,16.43,0,,RPUOMLSLLHMFFHR28CC
北區,土地,延平段1231~1260地號,66.0,住,,,1060308,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,12000,182,,0.0,0,,RPSNMLSLLHMFFAD58DC
永康區,土地,大灣段3661~3690地號,0.0,工,,,1060306,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,16000,0,,0.0,0,,RPUPMLTLLHMFFHR48CC
南區,房地(土地+建物),臺南市南區新樂路61~90號,1703.0,工,,,1060301,土地1建物2車位0,見其他登記事項,2,工廠,見其他登記事項,加強磚造,0680829,1325.23,0,0,0,無,無,無,155000,,,0.0,0,,RPTNMLTLLHMFFCD88CC
東區,建物,臺南市東區裕農路288巷110弄1~30號,0.0,住,,,1060301,土地0建物1車位0,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,0820826,32.120000000000005,1,1,1,有,無,有,6000,187,,0.0,0,,RPQOMLTLLHMFFCD68CC
東區,建物,臺南市東區林森路二段192巷24弄1~30號,0.0,住,,,1060301,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土構造,0721121,101.12,3,1,2,有,無,無,12000,119,,0.0,0,,RPROMLTLLHMFFCD78CC
仁德區,建物,臺南市仁德區德善路251巷1~30號,0.0,住,,,1060325,土地0建物1車位0,三層,8,華廈(10層含以下有電梯),國民住宅,鋼筋混凝土造,0891107,85.08,4,1,2,有,無,有,13000,153,,0.0,0,1.合約書無填具土地租賃面積.2.由所有權人提供出租資訊,RPOPMLTLLHMFFFR67CC
東區,建物,臺南市東區東門路三段1~30號,0.0,住,,,1060301,土地0建物1車位0,五層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,0841115,152.66,3,2,2,有,無,有,25000,164,,0.0,0,1.合約書無填具土地租賃面積.2.由所有權人提供出租資訊3.租金已包含車位,RPRNMLKMLHMFFCD87CC
東區,房地(土地+建物),臺南市東區崇善十一街31~60號,20.19,住,,,1060301,土地1建物1車位0,一層,14,店面(店鋪),住商用,鋼筋混凝土構造,0880802,121.65,2,2,2,有,有,有,18500,152,,0.0,0,,RPOOMLKMLHMFFCD67CC
南區,房地(土地+建物),臺南市南區大林路1~30號,33.01,住,,,1060301,土地1建物1車位0,四層,13,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土構造,0881021,138.71,3,2,2,有,有,有,12000,87,,0.0,0,,RPPOMLKMLHMFFCD77CC
永康區,土地,永興段991~1020地號,0.0,住,,,1060329,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,13000,0,,0.0,0,,RPWNMLKMLHMFFHR67CC
佳里區,房地(土地+建物),臺南市佳里區佳東路511~540號,103.39,住,,,1060317,土地1建物1車位0,見其他登記事項,4,店面(店鋪),見其他登記事項,鋼筋混凝土造,1010808,203.86,4,3,5,有,無,無,25000,123,,0.0,0,,RPTNMLKMLHMFFDR07DC
東區,房地(土地+建物),臺南市東區中華東路二段151~180號,4.44,其他,,,1060301,土地1建物1車位0,四層,14,套房(1房1廳1衛),住家用,鋼筋混凝土構造,0970229,49.269999999999996,1,0,1,有,有,有,9000,183,,0.0,0,,RPUOMLLMLHMFFCD38CC
新市區,建物,臺南市新市區光華街1~30號,0.0,工,,,1060330,土地0建物1車位0,見其他登記事項,1,工廠,見其他登記事項,見其他登記事項,1040903,177.33,0,1,2,有,無,無,37000,,,0.0,0,,RPSNMLLMLHMFFER07CC
