編號,車位類別,車位價格,車位面積平方公尺
RPROMLOKMHMFFBB77CA,坡道平面,1300000,32.82
RPROMLOKMHMFFBB77CA,坡道平面,1300000,32.82
RPROMLOKMHMFFBB77CA,坡道平面,1300000,32.82
RPSOMLOKMHMFFBB87CA,坡道平面,1200000,32.82
RPSOMLOKMHMFFBB87CA,坡道平面,1400000,32.82
RPTOMLOKMHMFFBB97CA,坡道平面,1200000,32.82
RPTOMLOKMHMFFBB97CA,坡道平面,1200000,32.82
RPRPMLOKMHMFFBB87CA,坡道平面,0,32.48
RPRPMLOKMHMFFBB87CA,坡道平面,0,32.48
RPOOMLOLLHMFFGL98CA,坡道平面,0,
RPPPMLSLLHMFFGL96CA,坡道平面,0,36.04
RPPPMLSLLHMFFGL96CA,坡道平面,0,36.04
RPQPMLSLLHMFFGL07CA,坡道平面,1180000,36.04
RPRPMLSLLHMFFGL17CA,坡道平面,1110000,36.04
RPXNMLLMLHMFFGL96CA,坡道機械,0,19.84
RPUNMLKKMHMFFGL09CA,坡道平面,1000000,32.12
RPTNMLNLLHMFFHL76CA,坡道平面,0,19.97
RPPOMLMLLHMFFHL98CA,一樓平面,0,
RPPOMLMLLHMFFHL98CA,一樓平面,0,
RPTOMLPJMHMFFHL96CA,坡道機械,0,
RPUNMLRLLHMFFCL76CA,坡道平面,0,
RPSOMLPJMHMFFCL98CA,坡道機械,0,
RPPQMLTLLHMFFCB48DA,坡道平面,1200000,47.11
RPPQMLTLLHMFFCB48DA,坡道平面,1200000,47.11
RPPQMLTLLHMFFCB48DA,坡道平面,1200000,47.11
RPSNMLPLLHMFFCB08DA,其他,0,21.40
RPUNMLMLLHMFFBB87DA,坡道平面,0,
RPUNMLLMLHMFFFL56CA,坡道平面,1250000,43.17
RPVNMLLMLHMFFFL66CA,坡道平面,1250000,43.17
RPWNMLLMLHMFFFL76CA,坡道平面,1150000,43.17
RPXNMLLMLHMFFFL86CA,坡道平面,1150000,43.17
RPOOMLLMLHMFFFL68CA,坡道平面,1150000,43.17
RPVNMLSLLHMFFFL27CA,坡道機械,600000,
RPXNMLRLLHMFFFL37CA,其他,0,
RPXNMLRLLHMFFHL57CA,坡道平面,0,27.55
RPRNMLNLLHMFFHL56CA,坡道平面,0,17.88
RPSNMLNLLHMFFHL66CA,坡道平面,1200000,17.88
RPXQMLLMLHMFFBB38CA,升降平面,0,
RPROMLRLLHMFFBB08CA,坡道機械,600000,17.37
RPTPMLNLLHMFFBB97CA,坡道平面,0,28.11
RPOQMLMLLHMFFBB47CA,坡道平面,1050000,38.51
RPPQMLMLLHMFFBB57CA,坡道平面,1200000,38.51
RPQQMLMLLHMFFBB67CA,坡道平面,1000000,36.02
RPRQMLMLLHMFFBB77CA,坡道平面,1350000,38.51
RPUPMLMLLHMFFBB97CA,坡道機械,0,
RPWPMLMLLHMFFBB18CA,坡道平面,0,
RPQNMLKMLHMFFAB17CA,坡道平面,0,29.84
RPUNMLPJMHMFFAB87CA,坡道機械,0,
RPROMLRJMHMFFAB87CA,坡道平面,1200000,26.64
RPWNMLRKMHMFFAB38CA,坡道平面,1750000,26.45
RPQQMLRLLHMFFCB28CA,坡道平面,0,
RPUOMLKMLHMFFCB87CA,坡道平面,0,33.09
RPUOMLKMLHMFFCB87CA,坡道平面,0,31.45
RPQNNLOLLHMFFCB77CA,坡道平面,0,
RPQNNLOLLHMFFCB77CA,坡道平面,0,
RPQOMLTKMHMFFCB28CA,坡道平面,1500000,31.40
RPPQMLTKMHMFFCB38CA,坡道平面,1400000,31.40
RPUOMLTKMHMFFCB68CA,坡道平面,1300000,31.40
RPXOMLTKMHMFFCB98CA,坡道平面,0,31.40
