編號,車位類別,車位價格,車位面積平方公尺
RPSOMLMKMHMFFFH68CA,坡道平面,1150000,33.99
RPVOMLMKMHMFFFH98CA,坡道平面,1150000,33.99
RPVOMLMKMHMFFFH98CA,坡道平面,1150000,33.99
RPWOMLMKMHMFFFH09CA,坡道平面,1150000,33.99
RPWOMLMKMHMFFFH09CA,坡道平面,1150000,33.99
RPUNMLKLMHMFFHH88CA,坡道平面,0,
RPXNMLOKMHMFFAH88DA,坡道平面,1500000,
RPVPMLOKMHMFFAH88DA,坡道平面,1500000,46.29
RPVPMLOKMHMFFAH88DA,坡道平面,1500000,46.29
RPWPMLOKMHMFFAH98DA,坡道平面,1000000,
RPRNMLKKMHMFFFH38DA,坡道平面,1150000,35.73
RPSNMLOKMHMFFFH88DA,坡道平面,1000000,32.21
RPUNMLOKMHMFFFH09DA,坡道平面,1000000,
RPRNMLRJMHMFFEH88DA,坡道平面,0,18.97
RPWNMLMKMHMFFBH58CA,坡道平面,1000000,37.88
RPPPMLKKMHMFFBH87CA,坡道平面,1400000,30.72
RPRPMLKKMHMFFBH08CA,坡道平面,1200000,30.72
RPRPMLKKMHMFFBH08CA,坡道平面,1200000,30.72
RPRRMLKKMHMFFBH28CA,坡道平面,1500000,41.68
RPRNMLRJMHMFFBH48CA,坡道平面,0,
RPRRMLLLMHMFFBH48CA,坡道平面,1200000,25.85
RPTRMLLLMHMFFBH68CA,坡道平面,1200000,23.71
RPUOMLOLMHMFFBH78CA,坡道平面,0,23.67
RPVOMLOLMHMFFBH88CA,坡道平面,0,23.67
RPVOMLOLMHMFFBH88CA,坡道平面,0,23.67
RPOPMLOLMHMFFBH28CA,坡道平面,0,40.68
RPOPMLOLMHMFFBH28CA,坡道平面,0,40.68
RPOPMLKKMHMFFAH67CA,其他,0,
RPQNMLRJMHMFFAH28CA,坡道平面,0,
RPTPMLRLMHMFFAH98CA,坡道平面,1650000,33.34
RPUPMLRLMHMFFAH09CA,坡道平面,1550000,33.34
RPWNMLMKMHMFFAH48CA,其他,0,
RPVOMLQLMHMFFAH98CA,坡道平面,750000,13.55
RPWOMLQLMHMFFAH09CA,坡道平面,1600000,27.09
RPUNMLQLMHMFFAH78CA,坡道平面,0,
RPUNMLQLMHMFFAH78CA,坡道平面,0,
RPWNMLKLMHMFFAH38CA,坡道平面,0,
RPOOMLLLMHMFFAH77CA,坡道平面,1700000,35.06
RPOOMLLLMHMFFAH77CA,坡道平面,1700000,35.06
RPRNMLQJMHMFFFH78CA,坡道平面,0,30.21
RPWNMLKKMHMFFEH68CA,坡道平面,0,27.68
RPPNMLLKMHMFFEH08CA,坡道平面,1000000,29.18
RPQPMLLKMHMFFEH38CA,坡道平面,0,
RPPNMLRJMHMFFEH58CA,坡道平面,0,
RPUOMLRJMHMFFEH56CA,一樓平面,0,
RPTNMLMKMHMFFDH48CA,坡道平面,0,
RPSOMLRJMHMFFDH88CA,坡道平面,1250000,29.13
RPUOMLRJMHMFFDH09CA,坡道平面,1200000,29.13
RPPTMLOLMHMFFBH78CA,坡道平面,970000,31.07
RPUPMLQLMHMFFBH09CA,坡道平面,900000,29.62
RPSRMLQLMHMFFBH09CA,坡道平面,0,
RPRNMLPJMHMFFCH38CA,一樓平面,0,
