編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPTNMLKMLHMFFAP88CA,2,165.64,住商用,鋼筋混凝土造,103年10月17日,三層,一層 二層 三層
RPQOMLTLLHMFFAP86CA,18,120.50,住家用,鋼筋混凝土造,88年5月15日,五層,五層
RPQOMLTLLHMFFAP86CA,18,18.20,共同部份,鋼筋混凝土造,88年5月15日,五層,
RPXOMLTLLHMFFAP57CA,22,37.33,住家用,鋼筋混凝土造,83年11月15日,十二層,九層
RPXOMLTLLHMFFAP57CA,22,5.55,共同部份,鋼筋混凝土造,83年11月15日,十二層,
RPXOMLTLLHMFFAP57CA,22,6.76,共同部份,鋼筋混凝土造,83年11月15日,十二層,
RPRNMLPJMHMFFAP98CA,10,102.76,見其他登記事項,鋼筋混凝土造,96年4月24日,四層,一層 二層 三層 四層
RPRNMLPJMHMFFAP98CA,10,102.76,見其他登記事項,鋼筋混凝土造,96年4月24日,四層,一層 二層 三層 四層
RPWNMLTLLHMFFCP57CA,22,230.46,住商用,鋼筋混凝土造,84年5月13日,四層,一層 二層 三層 四層 騎樓 電梯樓梯間
RPUNMLTLLHMFFCP37CA,44,120.80,住商用,加強磚造,62年4月10日,二層,一層 二層 騎樓
RPUNMLNJNHMFFDP86CA,41,51.42,住家用,加強磚造,65年7月21日,二層,一層 二層
RPTNMLKMLHMFFFP76CA,1,221.46,見其他登記事項,鋼筋混凝土造,105年4月22日,四層,一層 二層 三層 四層 見其他登記事項
RPSNMLKMLHMFFCP09DA,21,96.00,住家用,鋼筋混凝土造,84年12月20日,八層,三層
RPSNMLKMLHMFFCP09DA,21,26.38,共有部份,鋼筋混凝土造,84年12月20日,八層,
RPSNMLKMLHMFFCP09DA,21,.70,共有部份,鋼筋混凝土造,84年12月20日,,
RPSNMLKMLHMFFCP09DA,21,16.19,共有部份,鋼筋混凝土造,84年12月20日,,
RPRNMLLMLHMFFCP09DA,39,126.45,住商用,加強磚造,66年11月20日,二層,一層 二層 騎樓
RPUNMLPJMHMFFFP17CA,1,227.26,見其他登記事項,鋼筋混凝土造,105年4月22日,四層,一層 二層 三層 四層 見其他登記事項
